MS SubClass,Lot Area,Overall Qual,Mas Vnr Area,Total Bsmt SF,Gr Liv Area,TotRms AbvGrd,Garage Area,Bsmt Full Bath,Full Bath,SalePrice,years_to_sell,Roof Style_Hip,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Exter Qual Ord,Bsmt Qual Ord,Heating QC Ord,Kitchen Qual Ord,Fireplace Qu Ord
20,9156,6,0.0,1489.0,1489,7,462.0,0.0,2,185750,41,1,0,0,0,3,3.0,4,4,4.0
60,9066,8,320.0,1004.0,1852,7,660.0,0.0,2,230000,9,0,0,0,0,4,4.0,5,4,3.0
20,6410,4,0.0,960.0,960,5,0.0,0.0,1,90000,52,1,0,0,0,3,3.0,5,3,0.0
60,63887,10,796.0,6110.0,5642,12,1418.0,2.0,2,160000,0,1,0,0,0,5,5.0,5,5,4.0
85,7244,5,0.0,768.0,768,5,624.0,1.0,1,129500,37,0,0,0,0,3,4.0,5,3,0.0
20,10152,6,0.0,1124.0,1124,6,353.0,1.0,1,153000,50,0,0,0,0,3,3.0,5,3,3.0
160,3000,6,76.0,612.0,1224,4,528.0,0.0,2,173733,0,0,0,0,0,4,4.0,5,4,0.0
20,7500,6,0.0,1100.0,1100,6,0.0,0.0,1,146000,1,0,0,0,0,3,4.0,5,3,0.0
50,17360,6,340.0,782.0,1556,6,470.0,0.0,2,172500,61,0,0,0,0,3,3.0,3,3,4.0
80,15957,6,0.0,1244.0,1356,6,528.0,2.0,2,188000,30,0,0,0,0,3,4.0,3,3,3.0
20,9600,6,0.0,1262.0,1262,6,460.0,0.0,2,181500,31,0,0,0,0,3,4.0,5,3,3.0
60,10667,7,0.0,799.0,1661,6,550.0,1.0,2,212000,13,0,0,0,0,4,4.0,5,4,3.0
60,10530,7,68.0,945.0,1857,8,482.0,0.0,2,188900,28,0,0,0,0,3,3.0,3,3,3.0
20,5000,3,0.0,666.0,666,4,0.0,0.0,1,64500,61,0,0,0,0,2,2.0,2,4,0.0
60,17082,6,288.0,1117.0,1981,8,522.0,1.0,2,230000,32,0,0,0,0,3,4.0,5,4,3.0
50,16287,5,0.0,901.0,1351,7,576.0,1.0,1,122000,82,0,0,0,0,3,3.0,3,3,4.0
20,11050,5,0.0,1005.0,1005,6,319.0,0.0,1,133500,50,1,0,0,0,3,3.0,5,3,3.0
50,10440,6,0.0,1510.0,2792,8,520.0,0.0,2,256000,88,0,0,0,0,4,4.0,5,3,3.0
160,2665,5,0.0,550.0,1475,6,336.0,0.0,2,129500,32,0,0,0,0,3,4.0,3,3,3.0
20,10389,8,320.0,1978.0,1978,8,850.0,1.0,2,318000,7,1,0,0,0,4,4.0,5,4,4.0
20,9658,8,383.0,1598.0,1606,6,871.0,0.0,2,255900,3,0,0,1,0,4,4.0,4,4,4.0
20,7500,6,0.0,1158.0,1158,5,0.0,0.0,1,143500,5,0,0,0,0,3,4.0,5,4,0.0
20,14122,8,240.0,1822.0,1822,8,678.0,0.0,2,259000,5,1,0,1,0,4,5.0,5,5,4.0
20,21000,6,184.0,1809.0,2259,7,450.0,1.0,2,217000,54,1,0,0,0,3,4.0,3,4,4.0
50,8737,6,0.0,1065.0,1635,6,440.0,0.0,1,210000,84,0,0,0,0,3,4.0,5,3,4.0
20,8750,5,76.0,1002.0,1002,5,902.0,1.0,1,148500,39,0,0,0,0,3,3.0,3,3,0.0
60,8499,6,0.0,616.0,1412,6,432.0,0.0,2,156932,1,0,0,0,0,3,4.0,5,4,4.0
90,11072,5,0.0,1728.0,1728,10,576.0,0.0,2,145000,43,0,0,0,0,3,3.0,3,3,0.0
20,6762,7,0.0,1282.0,1290,6,662.0,1.0,2,200000,2,0,0,0,0,4,4.0,5,4,4.0
20,15431,10,400.0,1994.0,2046,7,878.0,1.0,2,450000,2,1,0,1,0,5,5.0,5,5,4.0
160,3230,6,894.0,729.0,1471,6,440.0,0.0,2,172500,10,0,0,0,0,3,4.0,4,3,0.0
60,10800,6,0.0,1522.0,2614,9,624.0,0.0,2,240000,34,0,0,0,0,3,3.0,3,3,3.0
60,11143,8,0.0,1580.0,2466,8,610.0,0.0,3,340000,3,0,0,0,0,4,4.0,5,4,4.0
20,8925,8,0.0,1466.0,1466,7,610.0,0.0,2,201000,2,0,0,0,0,4,4.0,5,4,0.0
20,10356,5,0.0,969.0,969,5,440.0,0.0,1,122000,32,0,0,0,0,3,3.0,3,3,0.0
20,12299,7,67.0,1529.0,1664,7,663.0,1.0,2,213000,29,0,0,0,0,3,4.0,3,4,3.0
20,9900,6,0.0,1680.0,1691,5,550.0,1.0,1,175000,42,0,0,0,0,4,3.0,3,3,0.0
20,6762,7,108.0,1208.0,1208,6,628.0,1.0,2,195400,0,0,0,0,0,4,4.0,5,4,0.0
20,11625,5,172.0,1052.0,1052,6,668.0,0.0,1,113500,42,1,0,0,0,3,3.0,3,3,1.0
50,6435,6,0.0,972.0,1577,6,312.0,0.0,1,140200,67,0,0,0,0,3,3.0,4,2,4.0
20,8450,5,90.0,882.0,909,5,294.0,0.0,1,116000,38,0,0,0,0,3,3.0,3,3,0.0
20,11577,9,382.0,1838.0,1838,9,682.0,1.0,2,359900,1,1,0,0,0,5,4.0,5,5,4.0
60,8340,6,62.0,675.0,1388,6,317.0,0.0,1,157500,29,0,0,0,0,3,4.0,3,3,0.0
20,10708,5,0.0,1617.0,1867,7,303.0,1.0,1,190000,54,1,0,0,0,4,3.0,5,3,4.0
30,6911,5,0.0,1145.0,1301,5,440.0,0.0,1,100000,85,0,0,0,0,3,3.0,3,2,0.0
20,8800,6,425.0,1251.0,1251,6,461.0,1.0,1,160000,42,1,0,0,0,3,3.0,3,3,4.0
20,10739,7,68.0,1431.0,1444,6,577.0,1.0,2,203000,7,0,0,0,0,4,4.0,5,4,0.0
60,9572,8,336.0,1453.0,2810,9,750.0,0.0,2,302000,17,0,1,0,0,4,5.0,5,4,5.0
120,8012,6,0.0,923.0,923,5,264.0,0.0,2,143000,30,0,0,0,0,3,4.0,3,3,3.0
60,16226,8,0.0,1028.0,2452,9,683.0,0.0,2,267000,9,0,0,0,0,4,4.0,5,4,3.0
90,10899,4,0.0,0.0,1224,8,530.0,0.0,2,103000,43,0,0,0,0,3,0.0,3,3,0.0
120,4500,6,443.0,1237.0,1337,5,405.0,1.0,2,153500,8,1,0,0,0,3,5.0,5,3,0.0
85,16647,5,0.0,1390.0,1701,6,611.0,1.0,2,171000,32,0,0,0,0,3,4.0,3,3,3.0
50,8707,4,0.0,1093.0,1669,9,288.0,0.0,1,107000,82,0,0,0,0,3,3.0,3,3,0.0
20,8300,6,86.0,952.0,952,5,288.0,1.0,1,128500,39,0,0,0,0,3,3.0,4,3,0.0
20,9770,5,0.0,922.0,922,5,308.0,1.0,1,116000,50,0,0,0,0,3,3.0,3,3,0.0
20,17400,5,0.0,1126.0,1126,5,484.0,1.0,2,160000,29,0,0,0,0,3,3.0,2,3,4.0
120,5070,8,0.0,1280.0,1280,5,506.0,0.0,2,180000,16,0,0,0,1,4,4.0,5,4,0.0
20,7920,5,32.0,914.0,914,5,368.0,0.0,1,133000,37,0,0,0,0,3,3.0,5,5,0.0
90,7020,7,200.0,1288.0,1368,8,784.0,2.0,2,215000,9,0,0,0,0,3,4.0,4,3,0.0
70,7500,6,0.0,771.0,1494,7,213.0,0.0,1,177500,67,0,0,0,0,3,3.0,2,4,4.0
20,10612,8,248.0,1524.0,1534,7,484.0,0.0,2,215000,1,0,0,0,0,4,4.0,4,4,4.0
50,6120,5,0.0,952.0,1582,6,250.0,0.0,2,150000,71,0,0,0,0,3,3.0,3,3,4.0
60,12376,7,0.0,1673.0,3222,11,594.0,1.0,3,320000,20,1,0,0,0,3,4.0,4,4,3.0
20,10004,6,180.0,1516.0,1516,6,472.0,0.0,1,167000,45,0,0,0,0,3,3.0,3,3,0.0
30,8250,5,0.0,0.0,1032,6,260.0,0.0,1,125000,71,0,0,0,0,3,0.0,3,3,3.0
20,12205,3,0.0,448.0,1588,6,0.0,0.0,2,65000,59,0,0,0,0,3,2.0,4,3,0.0
20,11175,7,0.0,1316.0,1316,6,440.0,0.0,2,200141,0,0,0,0,0,4,4.0,5,4,4.0
20,9965,7,0.0,1528.0,1528,6,480.0,0.0,3,235876,0,0,0,0,0,4,4.0,5,4,3.0
70,8660,5,0.0,760.0,2168,11,576.0,0.0,2,123000,109,0,0,0,0,3,3.0,5,4,0.0
50,12375,5,41.0,806.0,1422,7,288.0,1.0,1,137500,55,0,0,0,0,3,3.0,3,3,3.0
20,8070,4,0.0,990.0,990,5,0.0,1.0,1,123600,13,0,0,0,0,3,4.0,5,3,0.0
20,8658,6,101.0,1088.0,1324,6,440.0,0.0,2,160000,41,0,0,0,0,3,3.0,5,3,3.0
60,8063,6,0.0,924.0,1690,7,463.0,0.0,2,181000,7,0,0,0,0,3,4.0,5,3,3.0
20,8235,5,0.0,825.0,825,4,720.0,1.0,1,125000,53,0,0,0,0,3,3.0,3,3,0.0
60,11700,6,0.0,727.0,1556,8,441.0,0.0,1,154000,41,0,0,0,0,3,3.0,5,3,0.0
60,12961,6,0.0,1152.0,1797,7,616.0,1.0,2,231000,17,0,0,0,0,4,4.0,5,4,2.0
20,8450,5,0.0,1056.0,1056,6,304.0,1.0,1,142000,42,0,0,0,0,3,3.0,5,3,2.0
75,22950,10,0.0,1107.0,3608,12,840.0,0.0,2,475000,114,0,0,0,0,4,3.0,5,5,3.0
120,5748,8,473.0,1573.0,1778,5,495.0,2.0,2,375000,1,1,0,0,0,4,5.0,5,5,4.0
20,10500,4,0.0,864.0,864,5,0.0,0.0,1,115000,39,0,0,0,0,3,3.0,3,3,1.0
20,7500,7,0.0,1221.0,1221,6,400.0,1.0,2,185000,5,0,0,0,0,4,4.0,5,4,0.0
40,10042,6,0.0,660.0,865,4,216.0,1.0,1,108500,87,0,0,0,0,3,3.0,3,3,4.0
160,2544,7,0.0,600.0,1223,4,480.0,0.0,2,147400,1,0,0,0,0,4,4.0,5,4,0.0
160,3768,7,218.0,691.0,1452,6,506.0,1.0,2,156000,10,1,0,0,0,4,4.0,5,4,0.0
50,10320,5,0.0,880.0,1308,6,400.0,0.0,2,120000,93,0,0,0,0,3,3.0,4,3,0.0
80,9734,7,0.0,384.0,1374,7,400.0,0.0,2,167000,5,0,0,0,0,4,4.0,5,4,0.0
120,3182,7,14.0,1346.0,1504,7,437.0,0.0,2,191000,3,0,0,0,0,4,4.0,5,4,4.0
80,8872,6,0.0,384.0,1384,7,390.0,0.0,2,161500,10,0,0,0,0,3,4.0,4,3,3.0
20,12198,5,0.0,1204.0,1411,7,310.0,0.0,1,130000,52,0,0,0,0,3,3.0,3,3,3.0
20,8480,5,0.0,970.0,970,5,624.0,1.0,1,132500,44,1,0,0,0,3,3.0,3,3,0.0
80,10200,5,0.0,864.0,904,5,912.0,0.0,1,144000,38,1,0,0,0,3,4.0,5,4,0.0
90,9555,5,0.0,0.0,2233,11,579.0,0.0,2,141000,28,0,0,0,0,3,0.0,3,3,0.0
20,7200,4,0.0,385.0,875,5,728.0,0.0,1,117000,35,0,0,0,0,3,3.0,4,4,0.0
190,6780,6,0.0,520.0,754,5,0.0,1.0,1,84500,71,0,0,0,0,3,3.0,4,3,0.0
20,53227,4,0.0,1364.0,1663,6,529.0,1.0,1,256000,54,0,0,0,0,3,4.0,5,4,4.0
20,9100,5,0.0,925.0,925,5,429.0,0.0,1,117500,44,0,0,0,0,3,3.0,5,3,0.0
50,9600,5,0.0,728.0,1308,7,256.0,1.0,1,160000,69,0,0,0,0,4,3.0,5,3,3.0
20,14175,5,0.0,1240.0,1375,6,323.0,1.0,1,187000,51,1,0,0,0,3,3.0,4,3,4.0
60,14277,8,280.0,1317.0,2385,7,818.0,1.0,2,350000,4,0,0,1,0,4,5.0,5,4,4.0
90,9000,5,0.0,896.0,1792,8,480.0,0.0,2,133000,34,0,0,0,0,3,4.0,3,3,0.0
20,13693,8,554.0,2418.0,2464,9,650.0,1.0,2,417500,1,1,0,1,0,4,5.0,5,5,5.0
120,3635,7,130.0,1386.0,1569,7,660.0,0.0,2,175900,2,1,0,0,0,4,4.0,5,4,3.0
20,10933,9,242.0,1555.0,1680,8,1138.0,1.0,1,323262,0,1,0,0,0,5,5.0,5,5,4.0
20,8450,7,0.0,1337.0,1337,6,531.0,1.0,2,185000,4,0,0,0,0,4,4.0,5,4,0.0
30,8550,6,0.0,816.0,816,4,240.0,1.0,1,129800,72,0,0,0,0,3,3.0,5,3,2.0
20,12182,7,226.0,1541.0,1541,7,532.0,0.0,2,220000,5,0,0,1,0,4,4.0,5,4,4.0
50,6120,4,0.0,884.0,1573,6,240.0,0.0,1,133000,74,0,0,0,0,3,3.0,5,4,0.0
50,10800,4,0.0,832.0,1461,6,384.0,0.0,2,133500,60,0,0,0,0,3,3.0,3,3,0.0
90,12760,6,0.0,1958.0,2048,9,776.0,0.0,3,170000,34,0,0,0,0,3,3.0,3,3,0.0
60,7655,6,0.0,903.0,1642,7,392.0,0.0,2,168000,14,0,0,0,0,3,4.0,4,3,3.0
70,10560,6,0.0,738.0,1470,6,624.0,0.0,1,140750,88,0,0,0,0,3,2.0,5,3,0.0
60,7500,6,0.0,938.0,2299,7,482.0,0.0,3,204000,8,0,0,0,0,3,4.0,5,3,3.0
60,9505,7,180.0,884.0,2035,8,434.0,0.0,2,222500,9,0,0,0,0,4,4.0,5,4,4.0
85,10205,5,0.0,925.0,999,6,300.0,1.0,1,134500,44,0,0,0,0,3,3.0,3,3,0.0
120,4379,8,0.0,1378.0,1378,6,540.0,1.0,2,214000,3,0,0,0,0,4,4.0,5,4,4.0
190,7800,5,0.0,793.0,1118,5,410.0,1.0,1,119900,67,0,0,0,0,3,4.0,3,3,4.0
90,12108,4,270.0,1440.0,1440,8,0.0,0.0,2,118000,53,0,0,0,0,3,3.0,3,2,0.0
20,7000,5,45.0,1010.0,1134,6,254.0,0.0,1,135000,47,0,0,0,0,3,3.0,5,3,0.0
50,13053,6,0.0,833.0,1848,8,370.0,0.0,1,207000,85,0,0,0,0,3,3.0,4,4,4.0
50,8400,6,0.0,1181.0,1694,7,576.0,0.0,2,136500,83,0,0,0,0,3,3.0,2,3,4.0
20,6000,4,0.0,901.0,901,4,281.0,0.0,1,107900,54,0,0,0,0,3,3.0,5,3,0.0
50,6240,6,0.0,861.0,1409,6,528.0,1.0,1,126000,69,0,0,0,0,3,3.0,4,3,4.0
20,31770,6,112.0,1080.0,1656,7,528.0,1.0,1,215000,50,1,0,0,0,3,3.0,2,3,4.0
60,12474,10,272.0,1682.0,2332,9,846.0,1.0,2,426000,1,0,0,1,0,5,5.0,5,5,5.0
20,9600,5,0.0,1113.0,1113,5,264.0,0.0,1,147000,59,0,0,0,0,4,3.0,4,4,4.0
30,8574,6,0.0,816.0,1232,6,440.0,0.0,1,147500,93,0,0,0,0,4,3.0,5,4,4.0
20,14418,9,480.0,1950.0,1950,7,706.0,1.0,2,383000,1,1,0,1,0,5,5.0,5,5,4.0
20,10400,7,102.0,1845.0,1872,6,604.0,0.0,2,241500,18,0,0,0,0,3,4.0,4,3,3.0
50,15564,6,0.0,676.0,1264,6,400.0,0.0,1,147500,94,0,0,0,0,3,4.0,5,3,0.0
60,13543,8,130.0,1168.0,2500,9,683.0,0.0,3,355000,3,0,0,0,1,4,5.0,5,5,4.0
45,6130,5,0.0,784.0,784,5,0.0,1.0,1,109500,84,0,0,0,0,3,3.0,4,4,0.0
30,5925,2,0.0,0.0,612,4,308.0,0.0,1,45000,69,0,0,0,0,3,0.0,2,3,0.0
70,24090,7,0.0,1032.0,2403,10,349.0,0.0,2,244400,70,0,0,0,0,3,3.0,5,3,3.0
20,9600,6,238.0,1416.0,1644,7,418.0,1.0,1,167000,56,1,0,0,0,3,3.0,3,3,4.0
60,8158,7,214.0,860.0,1729,7,542.0,0.0,2,200000,5,0,0,0,0,4,4.0,5,4,0.0
30,5220,5,0.0,830.0,879,4,180.0,0.0,1,80000,70,0,0,0,0,3,3.0,4,3,0.0
20,8172,5,0.0,864.0,864,5,572.0,1.0,1,115000,51,1,0,0,0,3,3.0,3,3,0.0
20,9000,6,74.0,1196.0,1196,6,297.0,1.0,1,139000,52,0,0,0,0,3,4.0,4,3,4.0
60,7844,6,203.0,672.0,1400,6,440.0,0.0,1,149500,28,1,0,0,0,3,3.0,3,3,3.0
70,9084,4,0.0,755.0,1510,7,296.0,1.0,1,108000,69,0,0,0,0,3,3.0,3,3,4.0
190,10800,4,0.0,0.0,1294,7,0.0,0.0,2,106250,108,0,0,0,0,3,0.0,3,3,0.0
20,8556,7,0.0,1240.0,1240,5,826.0,0.0,2,194000,1,0,0,0,0,4,4.0,5,4,0.0
20,9100,5,51.0,988.0,988,6,624.0,1.0,1,129500,44,1,0,0,0,3,3.0,5,3,0.0
90,8668,5,0.0,1560.0,1560,8,792.0,0.0,2,126000,39,0,0,0,0,3,3.0,3,3,0.0
20,11767,5,0.0,1078.0,1368,6,195.0,1.0,1,120000,59,0,0,0,0,3,2.0,3,3,0.0
20,8400,7,109.0,1473.0,1484,7,606.0,1.0,2,213000,6,0,0,0,0,4,4.0,5,4,0.0
120,3874,8,0.0,1226.0,1226,4,484.0,1.0,1,190000,26,0,0,0,0,4,4.0,3,4,2.0
20,8076,6,112.0,1160.0,1169,6,402.0,0.0,2,183500,13,0,0,0,0,3,4.0,4,3,3.0
80,10090,7,364.0,725.0,1651,6,276.0,0.0,2,172000,44,0,0,0,0,3,3.0,3,3,3.0
20,8877,4,0.0,816.0,816,3,288.0,1.0,1,100000,71,0,0,0,0,3,3.0,5,3,4.0
20,11058,7,212.0,1564.0,1564,6,814.0,0.0,2,218836,1,0,0,0,0,4,4.0,5,4,0.0
190,10800,6,0.0,482.0,1912,7,672.0,0.0,2,163000,103,0,0,0,0,3,2.0,5,3,3.0
20,10936,7,0.0,1510.0,1525,6,534.0,0.0,2,206580,1,0,0,0,0,4,4.0,5,4,4.0
60,8461,6,0.0,728.0,1456,8,390.0,0.0,2,163990,1,0,0,0,0,4,4.0,5,4,4.0
70,7518,5,0.0,396.0,1330,7,390.0,0.0,1,116500,96,0,0,0,0,2,2.0,4,3,0.0
60,8010,7,0.0,840.0,1720,7,400.0,0.0,2,188000,6,0,0,0,0,4,4.0,5,4,4.0
85,10050,5,87.0,793.0,1280,6,432.0,0.0,2,175000,41,0,0,0,0,3,3.0,5,3,3.0
120,4740,8,0.0,1166.0,1179,5,480.0,1.0,2,182000,19,0,0,0,1,4,4.0,4,3,0.0
30,6978,5,0.0,850.0,960,5,576.0,0.0,1,103000,81,0,0,0,0,4,3.0,3,3,0.0
20,11400,10,705.0,2633.0,2633,8,804.0,1.0,2,466500,6,1,1,0,0,5,5.0,5,5,4.0
20,9240,6,0.0,988.0,988,6,297.0,1.0,2,149500,50,1,0,0,0,4,3.0,3,4,0.0
120,2304,7,0.0,1061.0,1055,4,319.0,0.0,2,142500,29,0,0,0,0,3,4.0,3,3,0.0
30,7223,5,0.0,1290.0,1422,6,352.0,0.0,1,136500,81,1,0,0,0,3,3.0,3,3,0.0
160,3612,6,0.0,630.0,1320,5,484.0,0.0,2,137000,13,0,0,0,0,3,4.0,5,3,0.0
20,12680,7,102.0,1675.0,1688,6,528.0,1.0,2,226500,20,0,0,0,0,4,4.0,5,5,5.0
20,10176,7,0.0,1300.0,1341,5,506.0,1.0,1,171500,20,0,0,0,0,3,4.0,4,4,1.0
80,10780,5,0.0,911.0,954,6,576.0,0.0,1,132500,30,0,0,0,0,3,3.0,4,3,0.0
90,8544,3,340.0,0.0,1040,6,400.0,0.0,2,87500,57,0,0,0,0,3,0.0,2,3,0.0
60,10646,7,513.0,858.0,1789,7,546.0,1.0,2,223000,7,0,0,0,0,3,3.0,5,3,3.0
20,8400,6,237.0,1319.0,1537,7,462.0,1.0,1,174000,46,0,0,0,0,4,3.0,3,4,4.0
20,15428,5,0.0,884.0,884,4,270.0,1.0,1,142000,55,1,0,0,0,3,3.0,5,3,0.0
20,11216,8,0.0,1489.0,1489,7,776.0,0.0,2,232600,0,0,0,0,0,4,4.0,5,4,4.0
20,10140,6,99.0,1040.0,1309,5,484.0,1.0,1,181000,32,1,0,0,0,3,3.0,2,4,2.0
160,3964,6,0.0,942.0,2521,10,576.0,1.0,2,151400,33,0,0,0,0,3,4.0,4,3,4.0
20,11428,8,248.0,1626.0,1634,7,866.0,0.0,2,250000,1,0,0,1,0,4,4.0,5,4,4.0
60,10421,7,42.0,980.0,1714,7,496.0,0.0,2,196500,22,0,0,0,0,3,4.0,3,3,3.0
75,13500,7,0.0,819.0,2454,8,576.0,0.0,2,185000,128,0,0,0,0,3,3.0,3,3,4.0
20,9000,6,200.0,1216.0,1216,5,336.0,1.0,1,113000,40,0,0,0,0,3,3.0,3,3,0.0
20,8089,8,0.0,1419.0,1419,7,567.0,1.0,2,392000,0,0,0,0,1,4,4.0,5,4,4.0
90,9400,6,250.0,945.0,980,4,0.0,0.0,2,127500,31,0,0,0,0,3,4.0,3,3,0.0
160,2117,6,216.0,756.0,1573,4,440.0,0.0,2,177000,7,0,0,0,0,4,4.0,5,4,0.0
60,10625,6,353.0,1158.0,2443,9,744.0,0.0,2,265000,3,0,0,0,0,4,4.0,5,4,4.0
60,8413,8,0.0,1220.0,2362,8,1105.0,1.0,2,312500,9,0,0,0,0,4,5.0,5,4,3.0
75,13500,10,0.0,1237.0,2775,9,880.0,0.0,3,325000,115,0,0,0,0,5,3.0,4,4,4.0
20,15676,8,115.0,2014.0,2014,6,864.0,1.0,2,275000,29,0,0,0,0,4,4.0,4,4,4.0
60,9950,7,290.0,1203.0,2520,9,721.0,0.0,2,290000,12,0,1,0,0,4,4.0,5,4,3.0
20,15410,6,250.0,1208.0,1494,7,461.0,1.0,2,169000,36,1,0,0,0,3,3.0,5,3,2.0
30,6000,5,0.0,616.0,616,4,205.0,0.0,1,89000,85,0,0,0,0,3,3.0,4,3,0.0
60,8402,6,0.0,789.0,1465,7,393.0,0.0,2,180400,12,0,0,0,0,3,4.0,4,3,4.0
20,10655,8,296.0,3206.0,1629,7,880.0,1.0,2,284000,6,0,0,1,0,4,4.0,5,4,4.0
20,10150,5,1.0,912.0,912,5,275.0,0.0,1,114500,49,0,0,0,0,3,3.0,5,3,0.0
20,10084,7,196.0,1552.0,1552,7,782.0,0.0,2,212900,1,0,0,0,0,4,4.0,5,4,0.0
20,16285,7,0.0,1413.0,1430,6,605.0,0.0,2,187100,8,0,0,0,0,4,4.0,5,4,0.0
160,3230,6,1129.0,729.0,1458,5,440.0,0.0,2,176000,8,0,0,0,0,3,4.0,4,3,2.0
20,21579,6,0.0,1488.0,1488,7,552.0,0.0,2,215000,39,1,0,0,0,3,4.0,5,3,4.0
60,8320,7,0.0,770.0,1582,6,520.0,0.0,2,185900,4,0,0,0,0,4,4.0,5,4,0.0
20,6960,4,0.0,864.0,864,5,660.0,0.0,1,120500,39,0,0,0,0,3,3.0,3,4,0.0
60,21930,5,0.0,732.0,1838,7,372.0,0.0,2,192140,1,0,0,0,0,4,4.0,5,3,4.0
20,6600,5,0.0,816.0,816,5,264.0,0.0,1,130500,26,0,0,0,0,4,3.0,5,4,5.0
50,8405,4,0.0,0.0,1529,9,240.0,0.0,2,98000,64,0,0,0,0,3,0.0,3,3,0.0
20,11778,9,554.0,2271.0,2276,7,1348.0,1.0,2,475000,0,1,0,0,0,4,4.0,5,5,4.0
30,8967,5,0.0,961.0,1077,6,338.0,0.0,1,67000,87,0,0,0,0,3,2.0,4,3,0.0
60,10562,8,300.0,1582.0,2161,8,789.0,1.0,1,325624,0,0,0,1,0,4,5.0,5,5,4.0
20,12864,7,0.0,1409.0,1409,4,576.0,1.0,1,245000,5,0,0,0,0,4,4.0,5,4,4.0
20,13695,5,0.0,1114.0,1114,6,576.0,1.0,1,159000,4,0,0,0,0,3,3.0,5,4,0.0
20,10289,5,168.0,1073.0,1073,6,515.0,1.0,1,156000,42,1,0,0,0,3,3.0,3,3,0.0
20,15431,10,200.0,3094.0,2402,10,672.0,1.0,2,555000,1,1,0,1,0,5,5.0,5,5,4.0
20,11120,6,0.0,1232.0,1232,6,516.0,0.0,2,162500,24,0,0,0,0,3,4.0,3,3,0.0
90,9069,6,0.0,1344.0,1440,8,920.0,2.0,2,224500,13,0,0,0,0,4,4.0,4,4,0.0
20,47280,6,44.0,1488.0,1488,6,738.0,0.0,2,133000,58,1,0,0,0,3,3.0,4,3,3.0
60,7875,7,0.0,783.0,1509,8,393.0,0.0,2,180000,3,0,0,0,0,4,4.0,5,4,4.0
20,6600,5,0.0,845.0,845,6,264.0,0.0,1,134500,26,0,0,0,0,3,3.0,4,4,0.0
60,13682,10,1031.0,1410.0,2945,10,641.0,0.0,3,438780,0,1,0,0,1,5,5.0,5,4,4.0
80,9150,6,305.0,1099.0,1431,6,296.0,0.0,1,165000,46,0,0,0,0,3,4.0,4,3,4.0
20,7150,5,60.0,892.0,892,5,288.0,0.0,1,100000,42,0,0,0,0,3,3.0,3,3,0.0
20,12285,7,128.0,1329.0,1329,5,441.0,0.0,1,176000,49,0,0,0,0,3,3.0,4,3,4.0
20,17920,5,0.0,1763.0,1779,6,454.0,1.0,1,170000,51,1,0,0,0,3,3.0,3,3,4.0
120,3684,7,130.0,1373.0,1555,7,660.0,0.0,2,174000,2,1,0,0,0,4,4.0,5,4,3.0
50,7006,6,0.0,768.0,1236,6,384.0,1.0,2,127000,83,0,0,0,0,3,3.0,3,3,4.0
60,8390,7,0.0,831.0,1651,7,450.0,0.0,2,185900,9,0,0,0,0,3,4.0,5,3,3.0
30,5784,5,0.0,190.0,886,4,273.0,0.0,1,91300,71,0,0,0,0,3,2.0,4,3,0.0
20,9135,6,120.0,1682.0,1700,7,544.0,1.0,2,200000,3,0,0,0,0,4,4.0,5,4,0.0
50,10496,6,320.0,1040.0,1846,7,315.0,0.0,2,143000,58,0,0,0,0,3,3.0,5,3,4.0
50,13650,5,0.0,1052.0,1920,8,451.0,1.0,2,172500,48,0,0,0,0,4,3.0,5,4,4.0
20,8308,4,20.0,1088.0,1088,4,520.0,0.0,1,110000,44,0,0,0,0,3,3.0,3,3,0.0
20,9450,4,160.0,1040.0,1362,6,768.0,1.0,1,140000,52,0,0,0,0,3,3.0,3,3,4.0
20,9317,6,0.0,1314.0,1314,6,440.0,0.0,2,176432,1,0,0,0,0,4,4.0,4,4,4.0
20,7153,6,88.0,1278.0,1294,6,496.0,1.0,2,179200,17,0,0,0,0,3,4.0,4,4,0.0
20,8814,7,80.0,1274.0,1274,6,508.0,1.0,2,203000,2,0,0,0,0,4,4.0,5,4,0.0
20,9849,7,0.0,1689.0,1689,7,954.0,0.0,2,248328,0,1,0,0,0,4,4.0,5,4,0.0
20,14463,9,406.0,1641.0,1641,7,885.0,1.0,2,316500,1,0,0,0,0,5,5.0,5,5,0.0
50,5190,7,0.0,570.0,1079,5,249.0,0.0,1,125600,60,0,0,0,0,3,3.0,3,3,4.0
20,9750,5,164.0,984.0,984,5,308.0,1.0,1,110000,49,0,0,0,0,3,3.0,4,2,0.0
30,6000,4,0.0,960.0,960,5,308.0,0.0,1,108500,87,1,0,0,0,3,3.0,4,2,0.0
20,8712,5,0.0,540.0,1044,4,504.0,0.0,1,55993,58,1,0,0,0,2,3.0,3,2,0.0
50,11851,5,0.0,1027.0,1633,7,240.0,0.0,1,129000,62,0,0,0,0,3,3.0,5,4,4.0
20,13811,6,72.0,1112.0,1137,5,551.0,1.0,2,176000,19,0,0,0,0,3,4.0,4,4,3.0
20,10143,6,295.0,1380.0,1380,6,364.0,0.0,1,154000,46,0,0,0,0,3,3.0,2,3,0.0
20,18265,6,228.0,1256.0,1256,6,578.0,0.0,2,180000,22,0,0,0,0,4,4.0,5,4,2.0
