MS SubClass,Lot Area,Overall Qual,Mas Vnr Area,Total Bsmt SF,Gr Liv Area,TotRms AbvGrd,Fireplaces,Garage Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Pool Area,SalePrice,Overall Cond,Lot Frontage,Bsmt Unf SF,years_remod,years_to_sell,Lot Shape_IR1,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Gtl,Land Slope_Mod,Land Slope_Sev,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Exter Qual Ord,Exter Cond Ord,Bsmt Qual Ord,Bsmt Cond Ord,Heating QC Ord,Kitchen Qual Ord,Fireplace Qu Ord,Garage Qual Ord,PorchArea
160,2544,7,0.0,600.0,1200,4,0,480.0,1.0,2,1,2,1,0,149500,5,24.0,190.0,-1,6,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,172
20,9888,5,0.0,936.0,936,5,0,240.0,0.0,1,0,2,1,0,121000,6,82.0,450.0,-21,52,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.0,3.0,3,3,0.0,3.0,160
20,7942,6,0.0,1040.0,1040,6,0,293.0,0.0,1,0,3,1,0,136000,7,68.0,0.0,0,54,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,0
60,15038,6,0.0,916.0,1636,7,1,386.0,0.0,2,1,3,1,0,173000,5,0.0,778.0,0,12,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,4,3,3.0,3.0,84
60,11764,8,348.0,1152.0,2270,9,1,671.0,0.0,2,1,4,1,0,290000,7,92.0,628.0,-8,11,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,4.0,3.0,57
60,9000,8,0.0,1184.0,2610,11,1,550.0,0.0,2,1,4,1,0,303477,5,75.0,1120.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4.0,3.0,5,5,4.0,3.0,364
20,20062,7,0.0,1420.0,1483,4,2,690.0,1.0,1,1,1,1,0,270000,7,0.0,328.0,-24,33,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4.0,3.0,4,3,3.0,3.0,0
50,7308,5,0.0,936.0,1740,6,1,225.0,0.0,1,0,2,1,0,122250,5,81.0,576.0,-30,88,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3.0,3.0,4,5,4.0,2.0,236
20,8750,5,0.0,1382.0,1382,6,0,350.0,0.0,1,0,3,1,0,153000,5,70.0,727.0,0,54,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,4,4,0.0,3.0,0
20,8402,5,0.0,1120.0,1120,6,0,0.0,0.0,1,0,3,1,0,147000,5,70.0,914.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,5,3,0.0,0.0,30
70,4000,7,0.0,531.0,1098,5,1,216.0,1.0,1,0,2,1,0,148500,8,63.0,285.0,-65,77,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,3,3,4.0,3.0,0
160,3363,7,117.0,976.0,1708,7,0,380.0,0.0,2,0,3,1,0,130000,5,32.0,976.0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,40
20,13615,9,510.0,1802.0,1802,7,1,843.0,0.0,2,1,3,1,0,372000,5,94.0,1802.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5.0,3.0,5,5,4.0,3.0,105
120,3013,7,145.0,1362.0,1506,6,1,440.0,0.0,2,0,2,1,0,213490,5,43.0,1346.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,4.0,3.0,20
20,17485,7,96.0,1508.0,1508,5,2,572.0,1.0,1,0,1,1,0,308030,5,44.0,162.0,-1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,3.0,3.0,0
20,23730,7,668.0,1840.0,2032,7,0,786.0,1.0,3,0,3,1,0,300000,5,0.0,1140.0,-1,12,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5.0,3.0,5,4,0.0,3.0,238
20,8910,6,0.0,655.0,1194,6,1,539.0,0.0,1,0,3,1,0,159500,6,79.0,0.0,0,47,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,5,3,2.0,3.0,192
160,2522,7,50.0,970.0,1709,7,0,380.0,0.0,2,0,3,1,0,137500,5,24.0,970.0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,40
20,8688,7,228.0,1616.0,1616,7,0,834.0,0.0,2,0,3,1,0,232000,5,73.0,1616.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,59
30,6291,6,0.0,768.0,768,4,0,440.0,0.0,1,0,1,1,0,93850,6,0.0,768.0,-20,78,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3.0,3.0,3,3,0.0,3.0,84
30,17529,5,65.0,872.0,872,5,1,322.0,0.0,1,0,2,1,0,105000,5,0.0,872.0,-26,82,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3.0,3.0,2,2,4.0,2.0,116
30,6324,4,0.0,520.0,520,4,0,240.0,0.0,1,0,1,1,0,68500,6,60.0,520.0,-23,81,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,2,2,0.0,2.0,87
90,11600,5,361.0,1105.0,2274,12,0,480.0,0.0,2,0,5,2,0,154300,5,80.0,662.0,0,50,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,0
50,7288,5,0.0,936.0,1601,6,0,0.0,0.0,2,0,3,1,0,129850,7,50.0,936.0,-78,82,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3.0,1.0,5,3,0.0,0.0,176
70,4571,5,0.0,616.0,1232,6,0,480.0,0.0,1,0,3,1,0,114000,7,35.0,448.0,-40,97,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3.0,3.0,5,3,0.0,2.0,143
20,17423,9,748.0,2216.0,2234,9,1,1166.0,1.0,2,0,1,1,0,501837,5,63.0,312.0,-1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,5.0,3.0,5,5,4.0,3.0,60
50,12665,5,0.0,876.0,1416,7,1,720.0,0.0,1,1,4,1,0,153900,8,100.0,876.0,-35,93,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3.0,3.0,4,3,4.0,3.0,194
20,9000,4,0.0,864.0,864,5,0,576.0,0.0,1,0,3,1,0,130000,7,60.0,624.0,-35,38,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.0,3.0,4,3,0.0,3.0,0
120,4500,6,197.0,1189.0,1189,4,0,392.0,1.0,2,0,2,1,0,160500,5,32.0,325.0,0,11,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5.0,3.0,5,3,0.0,3.0,122
120,6373,9,572.0,1666.0,1666,6,1,575.0,1.0,2,0,2,1,0,310090,5,48.0,1251.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5.0,4.0,5,4,4.0,3.0,75
20,10083,7,0.0,1176.0,1200,5,0,555.0,1.0,2,0,2,1,0,184900,5,67.0,343.0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,41
20,13300,5,0.0,928.0,928,4,0,252.0,0.0,1,0,2,1,0,132000,7,70.0,551.0,-44,51,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,3,3,0.0,3.0,156
20,9600,5,128.0,1288.0,1336,6,1,502.0,0.0,2,0,3,1,0,163000,5,80.0,588.0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,3,3,2.0,3.0,11
160,3215,7,120.0,600.0,1200,4,0,480.0,0.0,2,1,2,1,0,155000,5,30.0,320.0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,172
80,11104,6,0.0,1427.0,1427,7,0,516.0,0.0,2,0,4,1,0,183000,6,0.0,599.0,0,39,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,4,3,0.0,3.0,216
60,15295,7,254.0,860.0,1992,7,2,608.0,1.0,2,1,3,1,0,211000,5,0.0,98.0,-6,11,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,3.0,3.0,32
60,9109,7,0.0,754.0,1540,6,0,495.0,1.0,2,1,3,1,0,184000,5,70.0,122.0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,32
90,7018,5,0.0,0.0,1535,8,0,400.0,0.0,2,0,4,2,0,118858,5,64.0,0.0,0,30,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0.0,0.0,3,3,0.0,3.0,0
80,14112,5,86.0,1152.0,1152,6,1,484.0,1.0,1,0,3,1,0,180500,7,0.0,138.0,0,46,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,4.0,3.0,0
120,3523,8,30.0,1141.0,1151,5,0,484.0,1.0,2,0,2,1,0,166000,5,80.0,1081.0,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,60
80,15312,6,54.0,1138.0,1138,6,1,480.0,0.0,1,0,3,1,0,148000,5,88.0,550.0,0,49,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3.0,3.0,5,3,3.0,3.0,140
20,7450,5,0.0,894.0,1074,6,1,396.0,0.0,1,0,2,1,0,124000,5,74.0,250.0,0,51,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,4,4,4.0,3.0,72
120,7313,9,246.0,1561.0,1561,6,1,556.0,1.0,2,0,2,1,0,277500,5,60.0,408.0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5.0,3.0,5,5,4.0,3.0,47
60,10019,8,397.0,1342.0,2726,9,1,725.0,0.0,2,1,4,1,0,350000,5,83.0,815.0,0,11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,5.0,3.0,337
20,15401,9,296.0,1884.0,1884,7,1,670.0,1.0,2,0,2,1,0,387000,5,53.0,547.0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,5.0,3.0,5,5,4.0,3.0,76
30,9098,4,0.0,528.0,605,5,0,0.0,1.0,1,0,2,1,0,86000,7,58.0,180.0,-82,87,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,5,3,0.0,0.0,144
20,16280,8,0.0,1426.0,1671,6,1,550.0,1.0,3,0,3,1,0,290000,9,103.0,0.0,-31,32,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4.0,5.0,5,5,4.0,3.0,90
30,9392,3,0.0,245.0,797,5,0,0.0,0.0,1,0,2,1,0,44000,3,72.0,245.0,-50,109,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2.0,3.0,3,3,0.0,0.0,130
60,12209,6,0.0,804.0,1961,7,1,560.0,1.0,2,1,3,1,0,215000,5,71.0,114.0,-1,8,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5.0,3.0,5,4,3.0,3.0,192
190,13110,5,144.0,1153.0,1193,6,0,501.0,1.0,2,0,2,1,0,146500,6,79.0,191.0,0,34,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,5,3,0.0,3.0,153
160,2651,7,0.0,673.0,1382,6,0,490.0,1.0,2,1,3,1,0,165000,5,0.0,32.0,0,6,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,50
50,8520,6,0.0,714.0,2526,10,1,216.0,0.0,2,0,5,1,0,136000,7,60.0,0.0,-34,91,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,3.0,3.0,3,4,4.0,3.0,15
20,39384,6,902.0,1705.0,1390,4,2,550.0,1.0,1,1,1,1,0,252000,6,0.0,595.0,0,49,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,5,5,4.0,3.0,189
160,2628,7,106.0,764.0,1626,6,0,474.0,0.0,2,1,2,1,0,175500,5,36.0,764.0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,27
70,6406,5,0.0,690.0,1558,7,1,400.0,0.0,1,1,3,1,0,150000,6,57.0,269.0,-11,70,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,4.0,3.0,218
20,12342,5,0.0,978.0,1422,6,1,286.0,0.0,1,0,3,1,0,139900,5,0.0,978.0,-18,47,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,3.0,3.0,36
50,6240,5,0.0,1078.0,1573,8,1,360.0,0.0,2,0,3,1,0,162900,7,52.0,1078.0,-62,78,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,4.0,3.0,0
20,10000,6,261.0,1116.0,1116,5,0,440.0,0.0,1,1,3,1,0,160000,6,87.0,1116.0,0,48,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,385
20,9000,2,0.0,0.0,660,5,0,0.0,0.0,1,0,2,1,0,63900,2,0.0,0.0,-3,62,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0.0,0.0,2,2,0.0,0.0,100
20,11088,6,144.0,1140.0,1707,7,1,479.0,0.0,2,0,3,1,0,184000,5,80.0,308.0,-20,31,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,4,3,3.0,3.0,0
